,Unnamed: 0,en,ru,EasyNMT_3,EasyNMT_5,EasyNMT_10,3_score,5_score,10_score
2456,2456,You smoke far too much. You should cut back.,Ты слишком много куришь. Тебе следует ограничить количество.,Ты слишком много куришь. Ты должен сократиться.,Ты слишком много куришь. Ты должен сократиться.,Ты слишком много куришь. Ты должен сократиться.,0.9883912801742554,0.9883912801742554,0.9883912801742554
2457,2457,You smoke far too much. You should cut back.,Ты слишком много куришь. Ты бы курил поменьше.,Ты слишком много куришь. Ты должен сократиться.,Ты слишком много куришь. Ты должен сократиться.,Ты слишком много куришь. Ты должен сократиться.,0.9883912801742554,0.9883912801742554,0.9883912801742554
2458,2458,You've been had.,Тебя обманули.,Тебя поймали.,Тебя поймали.,Тебя поймали.,0.996877908706665,0.996877908706665,0.996877908706665
2459,2459,You've been had.,Вас надули.,Тебя поймали.,Тебя поймали.,Тебя поймали.,0.996877908706665,0.996877908706665,0.996877908706665
2460,2460,You should give up smoking.,Тебе надо бы бросить курить.,Ты должен бросить курить.,Ты должен бросить курить.,Ты должен бросить курить.,0.9977460503578186,0.9977460503578186,0.9977460503578186
2461,2461,You should give up smoking.,Вам надо бы бросить курить.,Ты должен бросить курить.,Ты должен бросить курить.,Ты должен бросить курить.,0.9977460503578186,0.9977460503578186,0.9977460503578186
2462,2462,You must give up smoking.,Ты должен бросить курить.,Ты должен бросить курить.,Ты должен бросить курить.,Ты должен бросить курить.,0.9977460503578186,0.9977460503578186,0.9977460503578186
2463,2463,You must give up smoking.,Тебе нужно бросить курить.,Ты должен бросить курить.,Ты должен бросить курить.,Ты должен бросить курить.,0.9977460503578186,0.9977460503578186,0.9977460503578186
2464,2464,You must give up smoking.,Вы должны бросить курить.,Ты должен бросить курить.,Ты должен бросить курить.,Ты должен бросить курить.,0.9977460503578186,0.9977460503578186,0.9977460503578186
2465,2465,All you have to do is to obey my orders.,"Всё, что тебе нужно делать, это подчиняться моим приказам.","Всё, что тебе нужно сделать, это подчиниться моим приказам.","Всё, что тебе нужно сделать, это подчиниться моим приказам.","Всё, что тебе нужно сделать, это подчиниться моим приказам.",0.9955320358276367,0.9955320358276367,0.9955320358276367
2466,2466,All you have to do is wait for his arrival.,"Всё, что тебе нужно делать, — ждать его прибытия.","Всё, что тебе нужно сделать, это дождаться его прибытия.","Всё, что тебе нужно сделать, это дождаться его прибытия.","Всё, что тебе нужно сделать, это дождаться его прибытия.",0.9961912631988525,0.9961912631988525,0.9961912631988525
2467,2467,All you have to do is to join us.,"Всё, что тебе нужно, — присоединиться к нам.","Всё, что тебе нужно сделать, это присоединиться к нам.","Всё, что тебе нужно сделать, это присоединиться к нам.","Всё, что тебе нужно сделать, это присоединиться к нам.",0.9934729933738708,0.9934729933738708,0.9934729933738708
2468,2468,All you have to do is wash the dishes.,"Всё, что ты должен сделать, - помыть посуду.","Всё, что тебе нужно сделать, это помыть посуду.","Всё, что тебе нужно сделать, это помыть посуду.","Всё, что тебе нужно сделать, это помыть посуду.",0.9964042901992798,0.9964042901992798,0.9964042901992798
2469,2469,All you have to do is wash the dishes.,"Все, что вам нужно сделать, - это помыть посуду.","Всё, что тебе нужно сделать, это помыть посуду.","Всё, что тебе нужно сделать, это помыть посуду.","Всё, что тебе нужно сделать, это помыть посуду.",0.9964042901992798,0.9964042901992798,0.9964042901992798
2470,2470,You are to start at once.,Вы должны начать немедленно.,Вы должны начать немедленно.,Вы должны начать немедленно.,Вы должны начать немедленно.,0.9974250793457031,0.9974250793457031,0.9974250793457031
2471,2471,You are to start at once.,Вам надо начать немедленно.,Вы должны начать немедленно.,Вы должны начать немедленно.,Вы должны начать немедленно.,0.9974250793457031,0.9974250793457031,0.9974250793457031
2472,2472,You needn't have taken a taxi.,Тебе не нужно было брать такси.,Тебе не нужно было брать такси.,Тебе не нужно было брать такси.,Тебе не нужно было брать такси.,0.9965364933013916,0.9965364933013916,0.9965364933013916
2473,2473,You have only to touch the button.,Достаточно коснуться этой кнопки.,Ты должен только дотронуться до кнопки.,Нужно только дотронуться до кнопки.,Нужно только дотронуться до кнопки.,0.9973255395889282,0.9978785514831543,0.9978785514831543
2474,2474,You have many books.,У тебя много книг.,У тебя много книг.,У тебя много книг.,У тебя много книг.,0.9939325451850891,0.9939325451850891,0.9939325451850891
2475,2475,You have many books.,У вас много книг.,У тебя много книг.,У тебя много книг.,У тебя много книг.,0.9939325451850891,0.9939325451850891,0.9939325451850891
2476,2476,You are very fortunate that you have such friends.,"Тебе очень повезло, что у тебя такие друзья.","Вам очень повезло, что у вас есть такие друзья.","Вам очень повезло, что у вас есть такие друзья.","Вам очень повезло, что у вас есть такие друзья.",0.9972671270370483,0.9972671270370483,0.9972671270370483
2477,2477,You need not have hurried so much.,Вам не надо так сильно торопиться.,Тебе не нужно было так торопиться.,Тебе не нужно было так торопиться.,Тебе не нужно было так торопиться.,0.9970124959945679,0.9970124959945679,0.9970124959945679
2478,2478,You need not have hurried so much.,Не нужно было так сильно торопиться.,Тебе не нужно было так торопиться.,Тебе не нужно было так торопиться.,Тебе не нужно было так торопиться.,0.9970124959945679,0.9970124959945679,0.9970124959945679
2479,2479,You need not have come here so early.,Вам не обязательно приходить сюда так рано.,Тебе не нужно было приходить сюда так рано.,Тебе не нужно было приходить сюда так рано.,Тебе не нужно было приходить сюда так рано.,0.996944010257721,0.996944010257721,0.996944010257721
2480,2480,You shouldn't do such a thing.,Тебе не стоит этого делать.,Ты не должен делать этого.,Ты не должен делать этого.,Тебе не стоит этого делать.,0.9934095144271851,0.9934095144271851,0.9971340894699097
2481,2481,It is impossible for you to do so.,Вам нельзя так поступать.,Это невозможно для тебя.,Это невозможно для тебя.,Это невозможно для тебя.,0.995905876159668,0.995905876159668,0.995905876159668
2482,2482,You may as well keep it a secret.,Можешь и держать это в тайне.,Можешь держать это в секрете.,Можешь держать это в секрете.,Можешь держать это в секрете.,0.9971555471420288,0.9971555471420288,0.9971555471420288
2483,2483,You can bank on that.,Можешь на это положиться.,Ты можешь с этим смириться.,Ты можешь на это положиться.,На это можно положиться.,0.9955436587333679,0.9972653388977051,0.9976401329040527
2484,2484,Who did you give it to?,Кому ты его дал?,Кому ты его отдал?,Кому ты его отдал?,Кому ты его отдал?,0.9979041814804077,0.9979041814804077,0.9979041814804077
2485,2485,Who did you give it to?,Кому ты её дал?,Кому ты его отдал?,Кому ты его отдал?,Кому ты его отдал?,0.9979041814804077,0.9979041814804077,0.9979041814804077
2486,2486,Who did you give it to?,Кому ты его отдал?,Кому ты его отдал?,Кому ты его отдал?,Кому ты его отдал?,0.9979041814804077,0.9979041814804077,0.9979041814804077
2487,2487,Who did you give it to?,Кому ты это дал?,Кому ты его отдал?,Кому ты его отдал?,Кому ты его отдал?,0.9979041814804077,0.9979041814804077,0.9979041814804077
2488,2488,Who did you give it to?,Кому вы это дали?,Кому ты его отдал?,Кому ты его отдал?,Кому ты его отдал?,0.9979041814804077,0.9979041814804077,0.9979041814804077
2489,2489,Who did you give it to?,Кому вы его дали?,Кому ты его отдал?,Кому ты его отдал?,Кому ты его отдал?,0.9979041814804077,0.9979041814804077,0.9979041814804077
2490,2490,Who did you give it to?,Кому вы её дали?,Кому ты его отдал?,Кому ты его отдал?,Кому ты его отдал?,0.9979041814804077,0.9979041814804077,0.9979041814804077
2491,2491,You could have done it.,Ты мог бы сделать это.,Ты мог бы это сделать.,Ты мог бы это сделать.,Ты мог бы это сделать.,0.9882977604866028,0.9882977604866028,0.9882977604866028
2492,2492,Have you finished it?,Ты закончил это?,Вы закончили?,Вы закончили?,Вы закончили?,0.9978540539741516,0.9978540539741516,0.9978540539741516
2493,2493,Do you have one?,У тебя есть?,У тебя есть?,У тебя есть?,У тебя есть?,0.9883303642272949,0.9883303642272949,0.9883303642272949
2494,2494,Do you have one?,У тебя есть одна?,У тебя есть?,У тебя есть?,У тебя есть?,0.9883303642272949,0.9883303642272949,0.9883303642272949
2495,2495,Do you have one?,У тебя есть один?,У тебя есть?,У тебя есть?,У тебя есть?,0.9883303642272949,0.9883303642272949,0.9883303642272949
2496,2496,Do you have one?,У тебя есть одно?,У тебя есть?,У тебя есть?,У тебя есть?,0.9883303642272949,0.9883303642272949,0.9883303642272949
2497,2497,Do you have one?,А у тебя есть?,У тебя есть?,У тебя есть?,У тебя есть?,0.9883303642272949,0.9883303642272949,0.9883303642272949
2498,2498,Do you have one?,А у вас есть?,У тебя есть?,У тебя есть?,У тебя есть?,0.9883303642272949,0.9883303642272949,0.9883303642272949
2499,2499,Do you have one?,А у Вас есть?,У тебя есть?,У тебя есть?,У тебя есть?,0.9883303642272949,0.9883303642272949,0.9883303642272949
2500,2500,Did you buy it on the black market?,Ты купил это на черном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,0.99765944480896,0.99765944480896,0.99765944480896
2501,2501,Did you buy it on the black market?,Ты купил её на чёрном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,0.99765944480896,0.99765944480896,0.99765944480896
2502,2502,Did you buy it on the black market?,Ты купила её на чёрном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,0.99765944480896,0.99765944480896,0.99765944480896
2503,2503,Did you buy it on the black market?,Вы купили её на чёрном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,0.99765944480896,0.99765944480896,0.99765944480896
2504,2504,Did you buy it on the black market?,Ты купил его на чёрном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,0.99765944480896,0.99765944480896,0.99765944480896
2505,2505,Did you buy it on the black market?,Вы купили его на чёрном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,0.99765944480896,0.99765944480896,0.99765944480896
2506,2506,Did you buy it on the black market?,Вы купили это на чёрном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,0.99765944480896,0.99765944480896,0.99765944480896
2507,2507,Did you buy it on the black market?,Ты купил это на чёрном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,Ты купил его на черном рынке?,0.99765944480896,0.99765944480896,0.99765944480896
2508,2508,What did you open it with?,Чем ты её открыла?,Чем вы его открыли?,Чем вы его открыли?,Чем вы его открыли?,0.9970473647117615,0.9970473647117615,0.9970473647117615
2509,2509,What did you open it with?,Чем ты его открыла?,Чем вы его открыли?,Чем вы его открыли?,Чем вы его открыли?,0.9970473647117615,0.9970473647117615,0.9970473647117615
2510,2510,You shouldn't have done it.,Ты не должен был этого делать.,Тебе не стоило этого делать.,Тебе не стоило этого делать.,Тебе не стоило этого делать.,0.9957284331321716,0.9957284331321716,0.9957284331321716
2511,2511,You shouldn't have done it.,Вам не следовало этого делать.,Тебе не стоило этого делать.,Тебе не стоило этого делать.,Тебе не стоило этого делать.,0.9957284331321716,0.9957284331321716,0.9957284331321716
2512,2512,You shouldn't have done it.,Тебе не следовало этого делать.,Тебе не стоило этого делать.,Тебе не стоило этого делать.,Тебе не стоило этого делать.,0.9957284331321716,0.9957284331321716,0.9957284331321716
2513,2513,You shouldn't have done it.,Не надо было вам этого делать.,Тебе не стоило этого делать.,Тебе не стоило этого делать.,Тебе не стоило этого делать.,0.9957284331321716,0.9957284331321716,0.9957284331321716
2514,2514,You shouldn't have done it.,Не надо было тебе этого делать.,Тебе не стоило этого делать.,Тебе не стоило этого делать.,Тебе не стоило этого делать.,0.9957284331321716,0.9957284331321716,0.9957284331321716
2515,2515,You ought not to have done that.,Тебе не надо было этого делать.,Ты не должен был этого делать.,Ты не должен был этого делать.,Ты не должен был этого делать.,0.9943662881851196,0.9943662881851196,0.9943662881851196
2516,2516,You must do it at once.,Ты должен сделать это сразу.,Ты должен сделать это немедленно.,Ты должен сделать это немедленно.,Ты должен сделать это немедленно.,0.9976531863212585,0.9976531863212585,0.9976531863212585
2517,2517,You must do it at once.,Ты должен сделать это прямо сейчас.,Ты должен сделать это немедленно.,Ты должен сделать это немедленно.,Ты должен сделать это немедленно.,0.9976531863212585,0.9976531863212585,0.9976531863212585
2518,2518,You must do it at once.,Вы должны сделать это немедленно.,Ты должен сделать это немедленно.,Ты должен сделать это немедленно.,Ты должен сделать это немедленно.,0.9976531863212585,0.9976531863212585,0.9976531863212585
2519,2519,When did you finish it?,Вы это когда закончили?,Когда ты его закончила?,Когда ты его закончила?,Когда ты его закончила?,0.9930756092071533,0.9930756092071533,0.9930756092071533
2520,2520,When did you finish it?,Когда вы это закончили?,Когда ты его закончила?,Когда ты его закончила?,Когда ты его закончила?,0.9930756092071533,0.9930756092071533,0.9930756092071533
2521,2521,When did you finish it?,Когда ты это закончил?,Когда ты его закончила?,Когда ты его закончила?,Когда ты его закончила?,0.9930756092071533,0.9930756092071533,0.9930756092071533
2522,2522,Do you know the reason?,Ты знаешь причину?,Ты знаешь причину?,Ты знаешь причину?,Ты знаешь причину?,0.99814772605896,0.99814772605896,0.99814772605896
2523,2523,Do you know the reason?,Вы знаете причину?,Ты знаешь причину?,Ты знаешь причину?,Ты знаешь причину?,0.99814772605896,0.99814772605896,0.99814772605896
2524,2524,You have to judge the case without bias.,Ты должен вынести приговор по этому делу беспристрастно.,Вы должны судить по делу без предубеждений.,Вы должны судить по делу без предубеждений.,Вы должны судить по делу без предубеждений.,0.9973121881484985,0.9973121881484985,0.9973121881484985
2525,2525,Could you solve the problem?,Ты не мог бы решить этот вопрос?,Ты сможешь решить проблему?,Ты сможешь решить проблему?,Ты сможешь решить проблему?,0.998214840888977,0.998214840888977,0.998214840888977
2526,2526,You must return the book to him.,Ты должен вернуть ему книгу.,Вы должны вернуть ему книгу.,Вы должны вернуть ему книгу.,Вы должны вернуть ему книгу.,0.9985309839248657,0.9985309839248657,0.9985309839248657
2527,2527,You must return the book to him.,Вы должны вернуть ему книгу.,Вы должны вернуть ему книгу.,Вы должны вернуть ему книгу.,Вы должны вернуть ему книгу.,0.9985309839248657,0.9985309839248657,0.9985309839248657
2528,2528,You need not have bought the book.,Вам не следовало покупать эту книгу.,Тебе не нужно было покупать книгу.,Тебе не нужно было покупать книгу.,Тебе не нужно было покупать книгу.,0.9962026476860046,0.9962026476860046,0.9962026476860046
2529,2529,You need not have bought the book.,Тебе не следовало покупать эту книгу.,Тебе не нужно было покупать книгу.,Тебе не нужно было покупать книгу.,Тебе не нужно было покупать книгу.,0.9962026476860046,0.9962026476860046,0.9962026476860046
2530,2530,You need not have bought the book.,Вам не нужно было покупать эту книгу.,Тебе не нужно было покупать книгу.,Тебе не нужно было покупать книгу.,Тебе не нужно было покупать книгу.,0.9962026476860046,0.9962026476860046,0.9962026476860046
2531,2531,You need not have bought the book.,Тебе не нужно было покупать эту книгу.,Тебе не нужно было покупать книгу.,Тебе не нужно было покупать книгу.,Тебе не нужно было покупать книгу.,0.9962026476860046,0.9962026476860046,0.9962026476860046
2532,2532,You may keep the book.,Можешь оставить книгу себе.,Можете оставить книгу себе.,Можете оставить книгу себе.,Можете оставить книгу себе.,0.9974020719528198,0.9974020719528198,0.9974020719528198
2533,2533,Are you for or against the bill?,Вы за или против этого законопроекта?,Ты за или против счёта?,Ты за или против счёта?,Ты за или против счёта?,0.9946094751358032,0.9946094751358032,0.9946094751358032
2534,2534,You ought to have seen the exhibition.,Тебе следовало бы посмотреть эту выставку.,Вы должны были увидеть выставку.,Вы должны были увидеть выставку.,Вы должны были увидеть выставку.,0.9961081147193909,0.9961081147193909,0.9961081147193909
2535,2535,Are you in favor of or against that policy?,Вы за или против этой политики?,Вы поддерживаете или против такой политики?,Вы поддерживаете или против такой политики?,Вы поддерживаете или против такой политики?,0.9851175546646118,0.9851175546646118,0.9851175546646118
2536,2536,Have you finished reading the novel?,Ты уже дочитал роман?,Вы закончили читать роман?,Вы закончили читать роман?,Вы закончили читать роман?,0.9968372583389282,0.9968372583389282,0.9968372583389282
2537,2537,Have you finished reading the novel?,Ты дочитал роман?,Вы закончили читать роман?,Вы закончили читать роман?,Вы закончили читать роман?,0.9968372583389282,0.9968372583389282,0.9968372583389282
2538,2538,You should emphasize that fact.,Тебе стоит подчеркнуть этот факт.,Вы должны подчеркнуть этот факт.,Вы должны подчеркнуть этот факт.,Вы должны подчеркнуть этот факт.,0.9982520937919617,0.9982520937919617,0.9982520937919617
2539,2539,Did you watch the game?,Ты смотрел эту игру?,Ты смотрел игру?,Ты смотрел игру?,Ты смотрел игру?,0.9951993823051453,0.9951993823051453,0.9951993823051453
2540,2540,You must look after the child.,Ты должен присматривать за ребёнком.,Ты должен присмотреть за ребенком.,Ты должен позаботиться о ребенке.,Ты должен присматривать за ребенком.,0.9971314668655396,0.9972086548805237,0.997456967830658
2541,2541,You may as well do the task now.,Можешь хоть сейчас заняться этим заданием.,Теперь ты можешь выполнить свою задачу.,Теперь ты можешь выполнить свою задачу.,С таким же успехом вы можете выполнить эту задачу сейчас.,0.9978147745132446,0.9978147745132446,0.9977452158927917
2542,2542,You have to overcome the difficulties.,Ты должен преодолевать трудности.,Вы должны преодолеть трудности.,Вы должны преодолеть трудности.,Вы должны преодолеть трудности.,0.9969666600227356,0.9969666600227356,0.9969666600227356
2543,2543,You have to overcome the difficulties.,Ты должен преодолеть трудности.,Вы должны преодолеть трудности.,Вы должны преодолеть трудности.,Вы должны преодолеть трудности.,0.9969666600227356,0.9969666600227356,0.9969666600227356
2544,2544,You owe me an apology for that.,Вы должны передо мной за это извиниться.,Ты должен извиниться за это.,Ты должен извиниться за это.,Ты должен извиниться за это.,0.9977661371231079,0.9977661371231079,0.9977661371231079
2545,2545,You must inform your superior of the results.,Ты должен сообщить результаты своему начальнику.,Вы должны сообщить своему начальству о результатах.,Вы должны сообщить своему начальству о результатах.,Вы должны сообщить своему начальству о результатах.,0.9980385899543762,0.9980385899543762,0.9980385899543762
2546,2546,You are responsible for the result.,Ты несёшь ответственность за результат.,Ты ответственен за результат.,Ты ответственен за результат.,Ты ответственен за результат.,0.9976454377174377,0.9976454377174377,0.9976454377174377
2547,2547,Are you for or against the plan?,Ты за или против плана?,Ты за или против плана?,Ты за или против плана?,Ты за или против плана?,0.9968487620353699,0.9968487620353699,0.9968487620353699
2548,2548,Are you planning to take part in the meeting?,Вы планируете участвовать в собрании?,Ты планируешь принять участие в собрании?,Ты планируешь принять участие в собрании?,Ты планируешь принять участие в собрании?,0.9972187280654907,0.9972187280654907,0.9972187280654907
2549,2549,You'll have some difficulty in carrying out the plan.,В осуществлении плана у тебя возникнут некоторые сложности.,У тебя будут трудности с выполнением плана.,У тебя будут трудности с выполнением плана.,У тебя будут трудности с выполнением плана.,0.9979743361473083,0.9979743361473083,0.9979743361473083
2550,2550,You must get rid of that bad habit.,Ты должен избавиться от этой дурной привычки.,Ты должен избавиться от этой плохой привычки.,Ты должен избавиться от этой плохой привычки.,Ты должен избавиться от этой плохой привычки.,0.9979707598686218,0.9979707598686218,0.9979707598686218
2551,2551,You must get rid of that bad habit.,Вы должны избавиться от этой дурной привычки.,Ты должен избавиться от этой плохой привычки.,Ты должен избавиться от этой плохой привычки.,Ты должен избавиться от этой плохой привычки.,0.9979707598686218,0.9979707598686218,0.9979707598686218
2552,2552,You must promise not to take the rope off.,"Ты должен пообещать, что не снимешь верёвку.","Ты должен пообещать, что не снимешь веревку.","Ты должен пообещать, что не снимешь веревку.","Ты должен пообещать, что не снимешь веревку.",0.996469259262085,0.996469259262085,0.996469259262085
2553,2553,Did you ever hear the like of it?,Ты когда-нибудь слышал что-нибудь подобное?,Ты когда-нибудь слышал подобное?,Ты когда-нибудь слышал подобное?,Ты когда-нибудь слышал подобное?,0.960543155670166,0.960543155670166,0.960543155670166
2554,2554,Did you tape that concert?,Ты записал тот концерт?,Ты записала этот концерт?,Ты записала этот концерт?,Ты записала этот концерт?,0.9972783923149109,0.9972783923149109,0.9972783923149109
2555,2555,Did you tape that concert?,Ты записала тот концерт?,Ты записала этот концерт?,Ты записала этот концерт?,Ты записала этот концерт?,0.9972783923149109,0.9972783923149109,0.9972783923149109
2556,2556,Did you tape that concert?,Вы записали тот концерт?,Ты записала этот концерт?,Ты записала этот концерт?,Ты записала этот концерт?,0.9972783923149109,0.9972783923149109,0.9972783923149109
2557,2557,You'd better not go there.,Тебе лучше туда не ходить.,Тебе лучше не ходить туда.,Тебе лучше не ходить туда.,Тебе лучше не ходить туда.,0.9975384473800659,0.9975384473800659,0.9975384473800659
2558,2558,You'd better not go there.,Вам лучше туда не ходить.,Тебе лучше не ходить туда.,Тебе лучше не ходить туда.,Тебе лучше не ходить туда.,0.9975384473800659,0.9975384473800659,0.9975384473800659
2559,2559,You'd better not go there.,Не ходил бы ты туда.,Тебе лучше не ходить туда.,Тебе лучше не ходить туда.,Тебе лучше не ходить туда.,0.9975384473800659,0.9975384473800659,0.9975384473800659
2560,2560,You'd better not go there.,Не ходили бы вы туда.,Тебе лучше не ходить туда.,Тебе лучше не ходить туда.,Тебе лучше не ходить туда.,0.9975384473800659,0.9975384473800659,0.9975384473800659
2561,2561,You may go there.,Вы можете поехать туда.,Можешь идти туда.,Можешь идти туда.,Можешь идти туда.,0.9929839372634888,0.9929839372634888,0.9929839372634888
2562,2562,You may go there.,Можешь пойти туда.,Можешь идти туда.,Можешь идти туда.,Можешь идти туда.,0.9929839372634888,0.9929839372634888,0.9929839372634888
2563,2563,You may go there.,Можете пойти туда.,Можешь идти туда.,Можешь идти туда.,Можешь идти туда.,0.9929839372634888,0.9929839372634888,0.9929839372634888
2564,2564,You may go there.,Можешь поехать туда.,Можешь идти туда.,Можешь идти туда.,Можешь идти туда.,0.9929839372634888,0.9929839372634888,0.9929839372634888
2565,2565,You may go there.,Можете поехать туда.,Можешь идти туда.,Можешь идти туда.,Можешь идти туда.,0.9929839372634888,0.9929839372634888,0.9929839372634888
2566,2566,You may go there.,Можешь туда сходить.,Можешь идти туда.,Можешь идти туда.,Можешь идти туда.,0.9929839372634888,0.9929839372634888,0.9929839372634888
2567,2567,You may go there.,Можете туда сходить.,Можешь идти туда.,Можешь идти туда.,Можешь идти туда.,0.9929839372634888,0.9929839372634888,0.9929839372634888
2568,2568,You may go there.,Можешь туда съездить.,Можешь идти туда.,Можешь идти туда.,Можешь идти туда.,0.9929839372634888,0.9929839372634888,0.9929839372634888
2569,2569,You may go there.,Можете туда съездить.,Можешь идти туда.,Можешь идти туда.,Можешь идти туда.,0.9929839372634888,0.9929839372634888,0.9929839372634888
2570,2570,Do you deny that you went there?,"Ты отрицаешь, что ходил туда?","Вы отрицаете, что ходили туда?","Вы отрицаете, что ходили туда?","Вы отрицаете, что ходили туда?",0.9965085387229919,0.9965085387229919,0.9965085387229919
2571,2571,Do you deny that you went there?,"Вы отрицаете, что ходили туда?","Вы отрицаете, что ходили туда?","Вы отрицаете, что ходили туда?","Вы отрицаете, что ходили туда?",0.9965085387229919,0.9965085387229919,0.9965085387229919
2572,2572,You may as well say so.,Можно сказать и так.,Можно и так сказать.,Можно и так сказать.,Можно и так сказать.,0.9952684044837952,0.9952684044837952,0.9952684044837952
2573,2573,You should have done so.,Тебе следовало бы сделать так.,Ты должен был сделать это.,Ты должен был сделать это.,Ты должен был сделать это.,0.9958404898643494,0.9958404898643494,0.9958404898643494
2574,2574,You're wet through.,Ты промок насквозь.,Ты промокла.,Ты промокла.,Ты промокла.,0.9958462119102478,0.9958462119102478,0.9958462119102478
2575,2575,"You aren't a spy, are you?","Ты ведь не шпион, нет?","Ты ведь не шпион, да?","Ты ведь не шпион, не так ли?","Ты ведь не шпион, не так ли?",0.9963724613189697,0.9953606724739075,0.9953606724739075
2576,2576,"You aren't a spy, are you?","Ты ведь не шпион, так?","Ты ведь не шпион, да?","Ты ведь не шпион, не так ли?","Ты ведь не шпион, не так ли?",0.9963724613189697,0.9953606724739075,0.9953606724739075
2577,2577,"You aren't a spy, are you?","Вы ведь не шпион, так?","Ты ведь не шпион, да?","Ты ведь не шпион, не так ли?","Ты ведь не шпион, не так ли?",0.9963724613189697,0.9953606724739075,0.9953606724739075
2578,2578,"You aren't a spy, are you?","Ты ведь не шпионка, так?","Ты ведь не шпион, да?","Ты ведь не шпион, не так ли?","Ты ведь не шпион, не так ли?",0.9963724613189697,0.9953606724739075,0.9953606724739075
2579,2579,"You aren't a spy, are you?","Вы ведь не шпионка, так?","Ты ведь не шпион, да?","Ты ведь не шпион, не так ли?","Ты ведь не шпион, не так ли?",0.9963724613189697,0.9953606724739075,0.9953606724739075
2580,2580,"You aren't a spy, are you?","Ты ведь не шпионка, да?","Ты ведь не шпион, да?","Ты ведь не шпион, не так ли?","Ты ведь не шпион, не так ли?",0.9963724613189697,0.9953606724739075,0.9953606724739075
2581,2581,"You aren't a spy, are you?","Вы ведь не шпионка, да?","Ты ведь не шпион, да?","Ты ведь не шпион, не так ли?","Ты ведь не шпион, не так ли?",0.9963724613189697,0.9953606724739075,0.9953606724739075
2582,2582,"You aren't a spy, are you?","Ты ведь не шпион, да?","Ты ведь не шпион, да?","Ты ведь не шпион, не так ли?","Ты ведь не шпион, не так ли?",0.9963724613189697,0.9953606724739075,0.9953606724739075
2583,2583,"You aren't a spy, are you?","Вы ведь не шпион, да?","Ты ведь не шпион, да?","Ты ведь не шпион, не так ли?","Ты ведь не шпион, не так ли?",0.9963724613189697,0.9953606724739075,0.9953606724739075
2584,2584,You should have told me a long time ago.,Тебе давно следовало мне сказать.,Ты должен был сказать мне давным-давно.,Ты должен был сказать мне давным-давно.,Ты должен был сказать мне давным-давно.,0.9937862157821655,0.9937862157821655,0.9937862157821655
2585,2585,You should have told me a long time ago.,Вам давно следовало мне сказать.,Ты должен был сказать мне давным-давно.,Ты должен был сказать мне давным-давно.,Ты должен был сказать мне давным-давно.,0.9937862157821655,0.9937862157821655,0.9937862157821655
2586,2586,You should have told me a long time ago.,Тебе давно надо было мне об этом сказать.,Ты должен был сказать мне давным-давно.,Ты должен был сказать мне давным-давно.,Ты должен был сказать мне давным-давно.,0.9937862157821655,0.9937862157821655,0.9937862157821655
2587,2587,You should have told me a long time ago.,Вам давно надо было мне об этом сказать.,Ты должен был сказать мне давным-давно.,Ты должен был сказать мне давным-давно.,Ты должен был сказать мне давным-давно.,0.9937862157821655,0.9937862157821655,0.9937862157821655
2588,2588,You've got a lot of guts.,У тебя железные яйца.,У тебя много смелости.,У тебя много смелости.,У тебя много смелости.,0.9949524402618408,0.9949524402618408,0.9949524402618408
2589,2589,You may go at once.,Можешь идти немедленно.,Вы можете идти немедленно.,Вы можете идти немедленно.,Вы можете идти немедленно.,0.9968074560165405,0.9968074560165405,0.9968074560165405
2590,2590,You'd better set off at once.,Тебе лучше отправиться сразу.,Тебе лучше немедленно уехать.,Тебе лучше немедленно уехать.,Тебе лучше немедленно уехать.,0.9975517392158508,0.9975517392158508,0.9975517392158508
2591,2591,You'll get well soon.,Вы скоро поправитесь.,Скоро вы поправитесь.,Скоро вы поправитесь.,Скоро вы поправитесь.,0.9971551895141602,0.9971551895141602,0.9971551895141602
2592,2592,You'll get well soon.,Ты скоро поправишься.,Скоро вы поправитесь.,Скоро вы поправитесь.,Скоро вы поправитесь.,0.9971551895141602,0.9971551895141602,0.9971551895141602
2593,2593,It is necessary for you to start at once.,Тебе необходимо начать сейчас же.,Тебе нужно начать сразу.,Тебе нужно начать сразу.,Тебе нужно начать сразу.,0.9966037273406982,0.9966037273406982,0.9966037273406982
2594,2594,You will soon be convinced I am right.,"Ты скоро убедишься, что я прав.","Скоро ты убедишься, что я прав.","Скоро ты убедишься, что я прав.","Скоро ты убедишься, что я прав.",0.9972231388092041,0.9972231388092041,0.9972231388092041
